title,link
"Nvidia đưa chip mới vào sản xuất toàn diện, hiệu năng AI tăng gấp 5 lần",https://cafebiz.vn/nvidia-dua-chip-moi-vao-san-xuat-toan-dien-hieu-nang-ai-tang-gap-5-lan-176260107082029698.chn
Động thái mới của tỷ phú Phạm Nhật Vượng ở quốc gia tỷ dân,https://cafebiz.vn/dong-thai-moi-cua-ty-phu-pham-nhat-vuong-o-quoc-gia-ty-dan-176251230140757493.chn
"Trung Quốc phá vỡ ""siêu code"" độc quyền 30 năm của Mỹ: Tự làm phần mềm điều khiển lưới điện lớn nhất thế giới",https://cafebiz.vn/trung-quoc-pha-vo-sieu-code-doc-quyen-30-nam-cua-my-tu-lam-phan-mem-dieu-khien-luoi-dien-lon-nhat-the-gioi-176251229193917222.chn
Ủy ban Cạnh tranh Quốc gia yêu cầu VNG báo cáo việc thu thập dữ liệu người dùng Zalo,https://cafebiz.vn/uy-ban-canh-tranh-quoc-gia-yeu-cau-vng-bao-cao-viec-thu-thap-du-lieu-nguoi-dung-zalo-176251229183238237.chn
Tiểu thương chợ truyền thống “nín thở” chờ Tết,https://cafebiz.vn/cong-ty-blockchain-lien-quan-den-shark-hung-co-dong-thai-moi-176251216100228374.chn
"'Đại phẫu' Vingroup: Gần 25.600 cổ đông đã rời đi trong giai đoạn cổ phiếu tăng 445%, nhóm cổ đông đặc biệt xuất hiện nắm 58% vốn",https://cafebiz.vn/dai-phau-vingroup-gan-25600-co-dong-da-roi-di-trong-giai-doan-co-phieu-tang-445-nhom-co-dong-dac-biet-xuat-hien-nam-58-von-176251119103507534.chn
Shark Hùng Anh tiến quân sang Mỹ: Được giao 250 ha xây trung tâm dữ liệu AI tại tiểu bang lớn thứ 2 nước này,https://cafebiz.vn/shark-hung-anh-tien-quan-sang-my-duoc-giao-250-ha-xay-trung-tam-du-lieu-ai-tai-tieu-bang-lon-thu-2-nuoc-nay-176251115120313414.chn
"Ông Phạm Nhật Vượng lập công ty sản xuất máy bay, vũ trụ",https://cafebiz.vn/ong-pham-nhat-vuong-lap-cong-ty-san-xuat-may-bay-vu-tru-176251107111621842.chn
Vingroup sáp nhập 2 công ty công nghệ VinApp và VinSmart Future,https://cafebiz.vn/vingroup-sap-nhap-2-cong-ty-cong-nghe-vinapp-va-vinsmart-future-176251107085842902.chn
"Sau Viettel, FPT, CMC... thêm một doanh nghiệp Việt gia nhập cuộc đua trung tâm dữ liệu AI với con số gây choáng:  VĐT 2 tỷ USD, công suất 200MW",https://cafebiz.vn/sau-viettel-fpt-cmc-them-mot-doanh-nghiep-viet-gia-nhap-cuoc-dua-trung-tam-du-lieu-ai-voi-con-so-gay-choang-vdt-2-ty-usd-cong-suat-200mw-17625110607201472.chn
Hòa Phát đầu tư KCN Lý Thường Kiệt quy mô 235ha tại Hưng Yên,https://cafebiz.vn/hoa-phat-dau-tu-kcn-ly-thuong-kiet-quy-mo-235ha-tai-hung-yen-176251105090436738.chn
"2.800 tỷ USD - Con số khổng lồ Google, Meta, Microsoft và Amazon dự kiến chi cho AI: Bong bóng liệu có vỡ?",https://cafebiz.vn/2800-ty-usd-con-so-khong-lo-google-meta-microsoft-va-amazon-du-kien-chi-cho-ai-bong-bong-lieu-co-vo-176251103082105919.chn
"Startup AI 10 tỷ USD khiến giới công nghệ sững sờ: 3 founder đều là những tỷ phú trẻ nhất thế giới, 22 tuổi đã làm nên điều kỳ diệu",https://cafebiz.vn/startup-ai-10-ty-usd-khien-gioi-cong-nghe-sung-so-3-founder-deu-la-nhung-ty-phu-tre-nhat-the-gioi-22-tuoi-da-lam-nen-dieu-ky-dieu-176251031153820443.chn
143 tỷ USD: Chuyện Trung Quốc làm xe điện và tham vọng dẫn đầu kỷ nguyên siêu công nghệ hoá,https://cafebiz.vn/143-ty-usd-chuyen-trung-quoc-lam-xe-dien-va-tham-vong-dan-dau-ky-nguyen-sieu-cong-nghe-hoa-176251030074221578.chn
Intel sa thải hơn 35.000 nhân viên chỉ trong 2 năm: Cuộc tái cấu trúc chưa từng có nhằm ‘cứu lấy tương lai của tập đoàn’,https://cafebiz.vn/intel-sa-thai-hon-35000-nhan-vien-chi-trong-2-nam-cuoc-tai-cau-truc-chua-tung-co-nham-cuu-lay-tuong-lai-cua-tap-doan-17625102621453595.chn
Giá xe ngày 19-10: Đến lượt xe Trung Quốc đua nhau giảm giá,https://cafebiz.vn/gia-xe-ngay-19-10-den-luot-xe-trung-quoc-dua-nhau-giam-gia-176251019135039647.chn
Năng lượng Bắc Hà của Chủ tịch Vũ Hiền sử dụng nguồn tiền từ trái phiếu doanh nghiệp không đúng mục đích,https://cafebiz.vn/nang-luong-bac-ha-cua-chu-tich-vu-hien-su-dung-nguon-tien-tu-trai-phieu-doanh-nghiep-khong-dung-muc-dich-176251018133040591.chn
"9 tháng từ ngày ông Trương Gia Bình nói “thời tới cản không kịp”, cổ phiếu FPT “thủng” giá 9x",https://cafebiz.vn/9-thang-tu-ngay-ong-truong-gia-binh-noi-thoi-toi-can-khong-kip-co-phieu-fpt-thung-gia-9x-176251016093416078.chn
“AI là con dao hai lưỡi” – Sếp lớn Viettel IDC cảnh báo về rủi ro đang đến rất gần,https://cafebiz.vn/ai-la-con-dao-hai-luoi-sep-lon-viettel-canh-bao-ve-rui-ro-dang-den-rat-gan-176251016074849025.chn
"Nhận nhiệm vụ quan trọng từ Chính phủ, Vingroup của tỷ phú Phạm Nhật Vượng công bố thông tin đặc biệt",https://cafebiz.vn/nhan-nhiem-vu-quan-trong-tu-chinh-phu-vingroup-cua-ty-phu-pham-nhat-vuong-cong-bo-thong-tin-dac-biet-176251015141255147.chn
Ai đang làm Tổng giám đốc tại Tập đoàn NextTech của Shark Bình?,https://cafebiz.vn/ai-dang-lam-tong-giam-doc-tai-tap-doan-nexttech-cua-shark-binh-176251015084107414.chn
"Lalamove mở dịch vụ gọi xe chở khách tại Hà Nội, phá thế ""tam mã"" của Grab, Xanh SM, Be",https://cafebiz.vn/lalamove-mo-dich-vu-goi-xe-cho-khach-tai-ha-noi-pha-the-tam-ma-cua-grab-xanh-sm-be-176251013174234509.chn
Tỉnh táo trước âm mưu lợi dụng trí tuệ nhân tạo để xuyên tạc mối quan hệ của quân nhân trên không gian mạng - Báo Quân đội nhân dân,https://news.google.com/rss/articles/CBMi-gFBVV95cUxQTnBIUmtSSEFmaUo2UVpCMmJKeC1NT1lEX1VmbkVHQWU3aEZzX2JtN0JOdVJVbElaZTczWl94M3oxMDZYdllkV2VIa3RJTUR4NHpZaGRGQkhUWXltdmNodUs0YV9zN2c0OGVrNFJZcnREWTUyMGFKZUZ5R0J1cUU1bmtsRC1FNFNjZjdiNEszc09YT2xKUlFjcUZJZTZWbVB4NUttQS1kWUVRTnF5MGZKVmRtT21TeFJEaHdDem80T2pVcG5abGtZQkh0NGRCU1lKZ1pULTluSnE0Q3VRbzFRM2g2Si1RSEp6dDd5Z0lmWlY5aHZhd0JESUtB?oc=5
Luật Trí tuệ nhân tạo có hiệu lực từ 1-3: Nghiêm cấm giả mạo con người bằng AI - Báo Tuyên Quang,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNa090WTVtdUxBWE5WUnd4c1RsTU1yV1hGZFJVTHdrUzNCVXA0Tk5GRjFVM2JSYy1VZU9FUHRpQUQ5NlpZNEpUYmVZSXo4VlRNNnZvOUZ6MGJOOW5qZjhrX2ZxR083UkoydnRIclNJZXlHY2EzalNnQjV5cmF6QmtLemlPZEpKYnVpZVFPLThxVEh3RmVQVk5wVW9kTXhlQ1NFejJrLWQ3dE45aENIOU9Bel9QOVZsT0s1NzFrc24wQ2ZaNGlDMWZFd1VwakNRX2pjYUJsQmZMU3Q?oc=5
"Luật Trí tuệ nhân tạo chính thức vận hành, doanh nghiệp chủ động hơn trong triển khai - Laodong.vn",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNelB6MWZTY0pqR0c4Und4aUJxZ2E2a3k4OWFCcmRSc0J6MUNnenc5ekRManNWRnR2bUxKdWlyMTBkQ2tSZjhmSzNTaFRuelB3VEpQUS1kb3YtSVFlakhQQlN0NmFNWC1ON2FmT095c2xLYlgwZ2MzVms5MDZJRE5tcGZ0bmNMTkluNGxma09OVUtWYWtyTGlZMnk5RjJrWlJpbDhPRFBVbTY5bXJGVzcyZnp1RXIwSWVITmxJMm5YcEYySmM?oc=5
Gỡ nút thắt pháp lý trong quản lý trí tuệ nhân tạo - Báo Đại Đoàn Kết,https://news.google.com/rss/articles/CBMigwFBVV95cUxQTzM5QkJkbEpPYnNvanZZejk2NkhkTXBfTjdxS2VMaVVGQXdUVGV5b25qRFRDZGtucVhiUXVpXzhZYm5TQnFkd2QtVkRZNVVyWTJ1Sk5rcFJPZDNNTUtHel9RVGVvdXBta3B5b2RuNzRPdW9CUm92aXhnLXN4M1BFb0c0dw?oc=5
Luật Trí tuệ nhân tạo có hiệu lực ở Việt Nam - RFI,https://news.google.com/rss/articles/CBMi9gFBVV95cUxOb3BpT09veU5RLUhKNGI3aW1RTHFXMXNnb1JxdUhrR3Z6YV9YN1RxQ3hVdkNfMVN5MWpqU3E0Yk1SUmdOa2lCbXBXMHFLTlBPeENidjRLbEN6bUg0eU1sa3RDR3UtSm94dXFocWNPUVBaa2dHdi01VXM5ZUJCcko2NVI3YXBFejk2LURVWkFKd3ZuaDVoYUNDSFZOUTVmVzJpWmlFM0JzR0pWYUpLTk5BNDhYZDlYNk5VTk9HU01ES3FCQ0ZYNWhYX0oxNmc4RmFtWWRMUGZVUUxpUV9GUUthbmNfNTAxamszb0lGT3l2ZEdIVmpqTXc?oc=5
"Từ hôm nay 1/3: Luật trí tuệ nhân tạo có hiệu lực, nội dung AI tạo ra phải có dấu nhận biết - Genk",https://news.google.com/rss/articles/CBMixwFBVV95cUxOMmZtVWFLUzFzbi1US2p1SnhHbk5DZjVCTloxbFQxMk1ONDRuWkRGVnJxLTl3eUNpU29Za3pIUXZnZFBadFJ2SUFZak52TEdvbDZpenNvV2N2RTF1SzRnQV9weUo3Y3JQTzlOM0NiUmtDUzVwckZaeG5WQWhoWkFVTmNkQ0M3LU5BY3hId3dNSVRoT255MmJ0ei0zSGZKR2ZNVklDdkhYZjROZWtncU9CcDNSVVAyRFRUNUNrSFFFRTRlaFJWbXQ0?oc=5
"Từ ngày 1.3: Hình ảnh, video do AI tạo ra phải gắn nhãn nhận biết - Thanh Niên",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOaU5WbkFPU2gtdnR1Rkw0OVN4cVpFZWRrLVBpUlZ2T1laQ2lfOVFZaGUtWXp3d083dUZnSUV3b0FRc1JYZ3VTUHlZbDNxYk44eGxVZ3MtZzc1ZWpXN0I1STdjRzlyOEZWZ2ZiWEN5MFJrUDkzSTJrbWFaUUY1TjRwSUMzYWJXVFdFMlVLMXlYdHVJWGFfMEM0MnJtcEo3Y21MV1p6clpMbVBjQQ?oc=5
Các trường đại học tại Australia thay đổi để thích ứng với AI - VOV,https://news.google.com/rss/articles/CBMiugFBVV95cUxPNWdpd0FwbkxmczdJUkJnLTZYcU00Z2R1OXFndk5LRk51WGRDVUtDSFRWNm1FSFZCbE15QWJBTjFnbzFfNklxUE5aQXJUMU5hc0ZxUDY4V0gwd3Jud1pQYzVvRXZvTG1nRTJfRkNXeGp6Q3c5VE9kT2E5bVYwSjRnNng1Wm16bC1GU05qY2hSdzNWZ3RZNVR4MzF1TzRwM0hQaEtxQkdFUG1ORVgtRW12Y1I2Ny1zMHhoZ0E?oc=5
Khi trí tuệ nhân tạo vượt ngoài khả năng dự đoán của con người - hanoimoi.vn,https://news.google.com/rss/articles/CBMimgFBVV95cUxORVpUY2p1RWZvS1owelRyZTM5VVFfVGM3NlhZTW1IM1pvc284dFl6OE05dE5oUjcxWXJkRTJRdzBXcGkxZzBYSE9kR0J3THo3YVJFd251VXREeEZVaFdjTDVHdUtxT1dOckJNM1BLV1lHSnNyS2FhZmJWdXg0eXZoanM4TGlfTmxGVjlEOWhSbzNjVFZ0TUJCdkFR?oc=5
Nam sinh lớp 8 chinh phục huy chương tại Olympic Trí tuệ nhân tạo thế giới IAIO - Giáo dục Việt Nam,https://news.google.com/rss/articles/CBMitwFBVV95cUxNd1N3TVc2NXktWWhMbEwwNGhhaXVnWWt4dXBPWkI1QXBoODNOYjY0dVh3UFZXM2o5YUNhb1pkWmphSEVlMHJLOU5qYUdSdkE3b25IaFJfaTk4cWpoRmpwaTI1U253ME0wRkNrUXBXRXJkRGsyeGpEMjZSaU8zRndLR2FwVVpPVjZLV2lzbkNtOUROR2R3RzFIUFZKLVh3bXRUcmw1SWZIeW1qNllpcklVelk5UXd2SkU?oc=5
Luật trí tuệ nhân tạo chính thức có hiệu lực: Định vị Việt Nam trong trật tự công nghệ toàn cầu - congdankhuyenhoc.vn,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOdndQU1ZJVGJiZ3JKR1VKQjR4VEFGU05DTERiV2ZpWUVPTkNjZktobTlOb0ZHMDdLTlpZYnZRMHZMT2VjdjVkb2phQ19XVDlqLU5LeVE0QnhDaVhQNy10emRDd2N6VmZXWGN2YU1GTWNRUGlqN2tkUDlmZUZ3Y3BZTVJZODZZU3l3cjU5N18yc3NHSEcyQjRLb3hjSTdSVlk1N04waFVacEd3ZHlLOElscTNLb2toX09VeEkxcWIweFJaZDJMcVllT2t3UnZxWVc5a01OOW54aXY0OEU4YlE?oc=5
Trí tuệ nhân tạo: Báo chí Mỹ trước nguy cơ đình công vì AI - baotintuc.vn,https://news.google.com/rss/articles/CBMiugFBVV95cUxPdy1FZkJpbFl5ODA4bWZOaGVsMllxNkhxdUdaZ0J2aVhEZjd4YkltQ3N2Z2R4Yng0NS0xOWhNMXdMNGVKNTdQbDVnWkZvNlR4OU53aUFJajZlMGZqREdHR25uMEE5SzctaXFkMmNKM0dtM0RZVXpzVEVleTJoNmZmdWp5YlRvNkxxVDhSRUd1TW9BVDlxdnQ2QjZCS2VTbHIwMTBNOXE5V2tCNUw0b2dhSThhWWRGRXg4SlE?oc=5
Luật Trí tuệ nhân tạo và nhiều luật mới có hiệu lực từ ngày 1/3/2026 - CafeBiz,https://news.google.com/rss/articles/CBMirwFBVV95cUxOQTJURGpyNmFIamVSZmpZZTRZVzJyaXFRLWpDQUU2Sk1UUHJySlZ6NWlLOFFPOVNkWC1YbEFmY0ZXdkRLSGF3NnoyVjUxem1hdkd1SzhNRXdoR3BoNlp0U0hWSGZKVjV0TUFseDJLTWtidmJEZEo3YnZLUnZlYnA1dS1id1ZRQXhKNzg4SWllODQ4ZnltRHNxNjl3Q1oyeDFTUlFGRDFTX0xqdEhGdVRF?oc=5
Thiết lập khung pháp lý cho trí tuệ nhân tạo - Truyền hình Thanh Hoá,https://news.google.com/rss/articles/CBMingFBVV95cUxOUGx1N09NaGtfN2NISHQtcWdaM1puaFh2c282UzVoLXFYWUJ2TUs1aTJOVVRIaHpic3RmRkN3OFMtbG9OLTk2SWNuXzVGZ3QwMlliQzRaNGE0Y0Y4OHNKTzZ0NlRrbFB6V1ltTGkxRVZZQTFxSWcyMHV2T19PSTdlbEZ0QTBtZ05idDM0X1BuaXQxdlpteHhabVNTV2t3dw?oc=5
[Infographic] 6 hành vi bị nghiêm cấm trong ứng dụng trí tuệ nhân tạo (AI) - Báo Lào Cai điện tử,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQc3M2Uk11Y2RuTGhvZVZNRXRqR3RJZUVsVGlLMUNMSElUMkxfYkkwQTBIaktuME5JZ19hYzB0bnV4ODNleEp6TjdPeWRkU0cwdVdKUXhQekk2eF83R3lRNkdOQW04SzhqaUpsYUwtVXZQaGRodjlZZUkwMVdUUWRGa1J4WFJNc0pfbl9uaTY1Y0dBZ0JRaHg3VW9hNXFJcmt0eEprdE12ems2MEU?oc=5
Quân đội Mỹ có sử dụng trí tuệ nhân tạo để tiêu diệt Khamenei không? - VnReview,https://news.google.com/rss/articles/CBMipAFBVV95cUxQY2IyNlRhd0dzcjVhS3FnOHBBaEVVZ0JGUEtjNU5ISVRzNjJCSU9FQjRjQW50TUJ0VnEyMUQyY2trN3VFSkNXOTd2ekhLM290dEVGQ2lmV1BzZmxIQUxTWmdoNVhmNW9YNDJfSmVBd1ZJUU9EVF9sMzdvcEhYVzNsMnNXOXgyWjlhMGFfWDV0ajhUOHpjOWRzMVdnZWxWUjVHYVZPLQ?oc=5
Ứng dụng AI hiệu quả trong giáo dục đại học - Báo Nhân Dân điện tử,https://news.google.com/rss/articles/CBMihAFBVV95cUxQdE9IdGM3eG53ejA3Z2VRTWEtdzh6T3IyUG9ydGhKeVVORzkxQnoydnFTSDRtWUhOVV9QMG1OVTBvTTZkeERlSWFBMmVwNi0welNqQW5EWGw2a1RGNmZSNGRpRGRlY01ualdYTXBieldGbDIyQ0J3ZHdMNWJ0MThMUTF0dnQ?oc=5
"Robot trí tuệ nhân tạo chẩn đoán sai bệnh, bác sĩ hay AI chịu trách nhiệm? - Thanh Niên",https://news.google.com/rss/articles/CBMitwFBVV95cUxNLWk4Skl2U1hLaVI2cm54VHl6ZWtHTktldlpYVEZ3RThyVjZzV1Z3WEJvMnNWTDdHRnpQU2EyWGlON0F4eUdhQTRIeHhpUXBnSmFEZFZRUmhPZUpUNzlHdkRqT0tSakk1bHJIcHk0Y29COGdsYThSZzR1SWxXOFY4WTlkTU05NjRWcDF2dUZnbjQ5aFlmcGlaOWRJSUMtX0w2Z294VGZiNkpBX1lDS3JQc1dYall2Nm8?oc=5
Hành lang pháp lý kiến tạo phát triển trí tuệ nhân tạo - baotintuc.vn,https://news.google.com/rss/articles/CBMiswFBVV95cUxQTHM5X2ZTM0VucXM0NENkbHhqQjNGZWUyREFva0taM01hMkJlMUI4eHUySE54Z1A1Tk1qTUJFNTliSjI1WW94OW5SeU9ucnhVdUdiMkxvWFVXVDFLbEY0ZTU3V1ptemx0TTFxR2JXVkZ1LTQyT2JUb3F2OTlvMk11X3ltd2d2MkU2blR2ZTAta2tNdWJFUFdWSzNnWUlGM1ItVmhWSDlEZVNaWTNLNmdERXE1Zw?oc=5
Trí tuệ nhân tạo: Mỹ cấm các cơ quan liên bang sử dụng AI của Anthropic - baotintuc.vn,https://news.google.com/rss/articles/CBMivwFBVV95cUxOOUZEUmJVQVNLS1FwUzVYUFJ5OFFfYl9xVU5FWnRlcEtacnBoZzhLUHNpZGVKTGZ4UkRxWXhDdkctc1lJdUNwR2NwM3NPbDNqeEwydndvdEwzM1ZnZDJRdHg2MXp1aDV2SWpnMGN3eWQ5cVoyZ0tKS1htZXh5TXBaNVQ5eHF4OWFKNkJfZlVBOFh0UTFIRm5sdEhKLTE3a05femhxVFQxT250bHhodWgwa2ZucjV3UU1vaXgwMDByaw?oc=5
Luật Trí tuệ nhân tạo: Hành lang pháp lý cho AI - VOV,https://news.google.com/rss/articles/CBMikAFBVV95cUxNWTI3ZjRoSTlnN3daSVVuRDdEQnF5ZmdEZ3BGbVU2MUpOTFd2TEk0MHh1UDhHQkNGOGJTT1k2UDJWWW9SMXNGUkYycFJNN3F0UGg5bEFXYnBpQlNFQmJUeV9LR1UtZENVQ2pHanBFYWJza2xsVldkLTU0OV9lWVl3Z1gtTC1WeFlXdzMydVJnM0M?oc=5
Sinh viên 'dùng' trí tuệ nhân tạo để đóng mở cống thủy lợi - Thanh Niên,https://news.google.com/rss/articles/CBMiogFBVV95cUxPMmpUQW9CYzFPeGFZUDZ2aHBSQUdXYjdkVVUyQWI3eTJzTUt6RWhCREZtbk1EZmpDdzN2NUNlbjk2bVFNcGdQUEpHOW5Vb1UtN0RBWXZ0VkxNdERRV2l1M2V3SXJNNnlIR2d1X3QzSUJJZzVQSnNkLVd0dm9CUGpIVkQ2RlFGbU9IQnljYWhFZFduSm90SVdzYk9SX2ZLT3g1SEE?oc=5
Samsung đẩy mạnh nhà máy vận hành bằng trí tuệ nhân tạo - Báo Thanh Niên,https://news.google.com/rss/articles/CBMipwFBVV95cUxNR1pxUFRlSEZ1SmtaLUVHUFZQRjRSYnpsdzdXRVFNeWFLUTBWc2FCOGpQMnJiMzlWZjF5OGw2WHppS1U4OWFMUmI5WHlpOGJLS0ZlUDgzeDhsR19uQ01xc2NvcjV0REtiamRzNFlTaDNibHdONlRyOVJDRHVPd25vTXJuNF9KQ3E3My11cm5PYzkzTE1HdUZjb1lDd0hua2Y4eWJkNHJlNA?oc=5
Có đáng lo khi trí tuệ nhân tạo định nghĩa lại tiêu chuẩn sắc đẹp? - Một Thế Giới,https://news.google.com/rss/articles/CBMingFBVV95cUxORmd5OGdmMW1XUzRDZ1NGMDNpelR5eVpjOFg1NWdkbklyZFFUeF85NTZzY0lvMUVSZWlQNFVkTVhVUEJmckNLY2dKZTBoZkNiT1gzN2NvTkUtVFQ5ajVGQnNwYjljMU9jWDlNaVU4SzdzcWxPejZDRkwtX3NmNmRDYVRDbVAzdUJPUVhZaHJQSVl3akQtdGE4R01GcVZvQQ?oc=5
AlphaRe: Tiếp nối lịch sử ngành bảo hiểm và mở ra hướng tiếp cận dựa trên trí tuệ nhân tạo - VnEconomy,https://news.google.com/rss/articles/CBMitAFBVV95cUxOSlk5cUlmaEZtVmV4N1JKRmFoMDNtcFlpQnh0UVY0ajBVTzVfU3BPXzJVRmZGbmd4VjB6OXFfMUlKaXpPUU1KTW5hTXR1c2JVTU9yY3FNeGlPb0dYQnVkTllfNVBabWU3LWhMZ2NQLTVMZzFCODVzQmxrR3d6T1Z3ZXljUmxiRXdBRjRPSVdhemZqd1l0TFZuODNTWGhEYU9iTXdoeVNEVU1waUE0eDZpMGw0Q3M?oc=5
"Từ ngày 1-3, sáu luật mới chính thức có hiệu lực áp dụng - Báo Quân đội nhân dân",https://news.google.com/rss/articles/CBMioAFBVV95cUxPTE5EVFo4R01jU0hxRE10Y3A2X2ZkT0FIYXhfZXpwaWtaUnhlVmx0NW94VkFUanNNVWFZNTQ0YTdVam9jNGxXLS1od3JpNUR6N212MU9kdTZKR2l6UU5hbnJ3OVV3N2JNdEYyU2xoRTFjN29vTE8zdFMxTUhwN3BLRDdVOEFyYjlzaUNxSDllM0F0UVVlNVJHX1ZGRjRpLTJC?oc=5
Phân loại AI rủi ro cao: Phép thử đầu tiên của Luật Trí tuệ nhân tạo - VnExpress,https://news.google.com/rss/articles/CBMipAFBVV95cUxPaEhINk9Rc2FXLWdqSlhqVDJoU3pFc0pGMGRWcVVoTWRlZVpLRWpVdDZpaEFrei0zQmtzSDE3Ri0zdkNvZTRYajFaamtZaGNrQXFfR3pYY1lOSGFJdkJqd2FkVXFwaFh5LVA5VHV6ZlZtNVJ3aVZmdW9SNUZRRUhubHBucDZvRENaQmtpT1dNSzJNdk9VQnBXcWpEMXRuMjZKRDJhZw?oc=5
Tiêu chí phân loại AI rủi ro cao gây tranh cãi - Tia Sáng,https://news.google.com/rss/articles/CBMiigFBVV95cUxOeXNxZk03SWxYcmhuc0JsR0lUU3czQjU2NG9MYWo4RFlUb215V3pDWEdBTVp2cnZrZkdfMVRfWDY5U0E3NmstdjY1T1hVeE5yakxIdVJjejRrWDdVamhTRlN0SWxHaUNNN2VsWGtYUGFha0puQXZVNW9rd1podDBVVUpZT0tPZDBhQ2c?oc=5
Điểm mới của Luật Trí tuệ nhân tạo có hiệu lực từ năm 2026 - Báo Quân đội nhân dân,https://news.google.com/rss/articles/CBMisgFBVV95cUxPbUNyY2ZXSW9XZUtqemgzaDFuSVd6ZnFNZ2szUXMxMVM5Q0JhNDZMZk54aVpzM0FzTFlRajdzamtnejhSLWotUS1aempMWlBrdWx0Q1l3VDZZVzgyQ3h2ZUlZYzBsUDB4UXNPUkVCTE1rRG9pU3h0S0JRVDJtV1MyR043U0NGM3hDTGpMV0dtNXIyRnVfVHBPNXAzM1loWGtibmRtNkRhY2VIZ1BuQ2d0QkFR?oc=5
Đề xuất Danh mục hệ thống trí tuệ nhân tạo có rủi ro cao - baochinhphu.vn,https://news.google.com/rss/articles/CBMipAFBVV95cUxQYnFabHNhMTVmUk5uVDZ0bU0xMUFhTTZFQUpNXzRuZ2FkSEpxSjZINlNjM183MExBOFc1Z2MtQ2xjWThqV0x1a1BmSFphQ3h1QlpneDBqcVg2MUg4YnNEcEw0VXBLMnJLRUxDR0t2WFAya3kyZkdBNFZtcTk5UTNCNlJiSUExcFByS2ZHdnZJc0o4ZWRyM3M0WW1kYW9CbkFUdGtFaQ?oc=5
Đạo đức trí tuệ nhân tạo đối đầu với cỗ máy chiến tranh - Một Thế Giới,https://news.google.com/rss/articles/CBMikAFBVV95cUxOc2VidVRGU1pQVFM3U21SWWpQb0w5NVpWR3hTV244QXlxNU04VjBiVGlWVmNnTWNWNnBieTA4MVZEaS1wYzllWDBFNDRFSTdob0dQYkxLRGxnS3UwcXhGZkdQbzRYSmVnR29hMmVMSHJuLUdxS1prck9kRmpVWGVZQ2xDdUYya203MldtbTlDeTM?oc=5
"Đề xuất mới: Tác phẩm do AI tạo ra phải có ""dấu ấn con người"" để được bảo hộ bản quyền - thuonghieucongluan.com.vn",https://news.google.com/rss/articles/CBMiygFBVV95cUxPT0wzOGM1VFZKcnE0YUs5azNhbXU0blFyYzhyOTVNVGx0ZVU3Tmdsa09WVFpiYlQyelo1WWdORTF2SzEta1B3QktlWUc5a3FiS3Jyb0tJN2tab0xpQXRXNU5yR3pvZFFUbGU0SHNjanpQRnhQNGhWQmk1aXhzLURHYTFHMk9oQ3g1NHhubTFrN0V2Wng4ZFdLNUJTMHFwOUxXUkhkMXduSWJkX3pVeHA4ckY1aFd4NjRFajhsN1M2SzJtSjk5LWFBRnRn?oc=5
Luật AI minh bạch - 'tấm khiên' bảo vệ quyền con người - Một Thế Giới,https://news.google.com/rss/articles/CBMiigFBVV95cUxNZ0JvbXZiVldmSkFPaVNVaGE5Y1ZqdlNCT2JtVWR6dDNCRUVfcnVnSlZOQkhSMzR0LWg1S000aVdEZ21idVVjbzVta053RENWTlRteUl1S0djanlVOExJQ2dzaGw2N0pIdENSM0JBQVV0aXpCLW5GRnIydW5jYmcxWkxTWEpJNEJBTkE?oc=5
Luật Trí tuệ nhân tạo chính thức có hiệu lực từ 1/3 - mst.gov.vn,https://news.google.com/rss/articles/CBMioAFBVV95cUxNSHJfWFFkejNzTFRjOG9pRGZESk1va0tKaFVOM0pBb1d0dDVKOWN5M3RBTVFnMXhhdHlhUU5acEo2ZXVNZ1o2XzdrYnp3bTZwMFNBSXl1enBfUlMwV0xlWXVfZHpCU2NYSWlSZGxJaWFtZDJ2NzVCSzRZeGNtMlNQLXk2LVlSVFltRmx3Uk9aYVk3MWdGVG5BNTc1U1F6OVVq?oc=5
“Gã khổng lồ” tài chính Nhật Bản cắt 30% nhân sự hành chính nhờ AI - bnews.vn,https://news.google.com/rss/articles/CBMilwFBVV95cUxPQlhjX1VMcDRyOFFGNnUwX3oyS283UklRMnhFaDc2VlV1Xzd5bVd1ZnducXphYmd4RU1UNmtMb29iRkZKUk52R29hWXJhblN6c3lqZy1SOW9rWFp1N2o5d2pNNEY3Z0tFTHIzVmRJYWMxTHNlbS1xSFVmN2V6ZHh4WHZPeVhVczgtbnZCejNDai1LenpjTk9n?oc=5
AI và bài toán quản trị phát triển của Việt Nam - Thời báo Tài chính Việt Nam,https://news.google.com/rss/articles/CBMimAFBVV95cUxPbzVma2xacVJWY0QxZDJnTHQ1Mm1ZbW92QmJpQVRkZFNfMlhOZS1PcTB2MDJSeGpOTFEzVjFadVMzMW9rOW82WDRhbEZZVUJWd3Y0ZHp0R1daMmRMYjJnXzRORGhraTRyM1RORVpkMWhBcWc5UFItRlNGMHphZ0xKeXRlbnJvMVUzOWhWRVZSOU1Eb0VITTNpNg?oc=5
